name,level,psgc_code,region_code,province_code,municipal_city_code,barangay_code
Cawayan,Bgy,1001305004,10,013,05,004
Dumalaguing,Bgy,1001305005,10,013,05,005
Guihean,Bgy,1001305006,10,013,05,006
Hagpa,Bgy,1001305007,10,013,05,007
Impalutao,Bgy,1001305008,10,013,05,008
Kalabugao,Bgy,1001305010,10,013,05,010
Kibenton,Bgy,1001305011,10,013,05,011
La Fortuna,Bgy,1001305012,10,013,05,012
Poblacion,Bgy,1001305013,10,013,05,013
Sayawan,Bgy,1001305015,10,013,05,015
Kadingilan,Mun,1001306000,10,013,06,000
Bagongbayan,Bgy,1001306001,10,013,06,001
Bagor,Bgy,1001306002,10,013,06,002
Balaoro,Bgy,1001306003,10,013,06,003
Baroy,Bgy,1001306004,10,013,06,004
Cabadiangan,Bgy,1001306005,10,013,06,005
Husayan,Bgy,1001306006,10,013,06,006
Kibalagon,Bgy,1001306007,10,013,06,007
Mabuhay,Bgy,1001306008,10,013,06,008
Malinao,Bgy,1001306009,10,013,06,009
Matampay,Bgy,1001306010,10,013,06,010
Sibonga,Bgy,1001306011,10,013,06,011
Pay-as,Bgy,1001306012,10,013,06,012
Pinamanguhan,Bgy,1001306013,10,013,06,013
Poblacion,Bgy,1001306014,10,013,06,014
Salvacion,Bgy,1001306015,10,013,06,015
San Andres,Bgy,1001306016,10,013,06,016
Kibogtok,Bgy,1001306017,10,013,06,017
Kalilangan,Mun,1001307000,10,013,07,000
Bangbang,Bgy,1001307001,10,013,07,001
Baborawon,Bgy,1001307002,10,013,07,002
Canituan,Bgy,1001307003,10,013,07,003
Kibaning,Bgy,1001307004,10,013,07,004
Kinura,Bgy,1001307005,10,013,07,005
Lampanusan,Bgy,1001307006,10,013,07,006
Maca-opao,Bgy,1001307007,10,013,07,007
Malinao,Bgy,1001307008,10,013,07,008
Pamotolon,Bgy,1001307009,10,013,07,009
Poblacion,Bgy,1001307010,10,013,07,010
Public,Bgy,1001307012,10,013,07,012
Ninoy Aquino,Bgy,1001307013,10,013,07,013
San Vicente Ferrer,Bgy,1001307014,10,013,07,014
West Poblacion,Bgy,1001307015,10,013,07,015
Kibawe,Mun,1001308000,10,013,08,000
Balintawak,Bgy,1001308003,10,013,08,003
Cagawasan,Bgy,1001308006,10,013,08,006
East Kibawe (Pob.),Bgy,1001308007,10,013,08,007
Gutapol,Bgy,1001308008,10,013,08,008
Pinamula,Bgy,1001308011,10,013,08,011
Kiorao,Bgy,1001308013,10,013,08,013
Kisawa,Bgy,1001308014,10,013,08,014
Labuagon,Bgy,1001308015,10,013,08,015
Magsaysay,Bgy,1001308016,10,013,08,016
Marapangi,Bgy,1001308018,10,013,08,018
Mascarias,Bgy,1001308019,10,013,08,019
Natulongan,Bgy,1001308020,10,013,08,020
New Kidapawan,Bgy,1001308021,10,013,08,021
Old Kibawe,Bgy,1001308023,10,013,08,023
Romagooc,Bgy,1001308028,10,013,08,028
Sampaguita,Bgy,1001308030,10,013,08,030
Sanipon,Bgy,1001308031,10,013,08,031
Spring,Bgy,1001308032,10,013,08,032
Talahiron,Bgy,1001308033,10,013,08,033
Tumaras,Bgy,1001308034,10,013,08,034
West Kibawe (Pob.),Bgy,1001308035,10,013,08,035
Bukang Liwayway,Bgy,1001308036,10,013,08,036
Palma,Bgy,1001308037,10,013,08,037
Kitaotao,Mun,1001309000,10,013,09,000
Balangigay,Bgy,1001309001,10,013,09,001
Balukbukan,Bgy,1001309002,10,013,09,002
Bershiba,Bgy,1001309003,10,013,09,003
Bobong,Bgy,1001309004,10,013,09,004
Bolocaon,Bgy,1001309005,10,013,09,005
Cabalantian,Bgy,1001309006,10,013,09,006
Calapaton,Bgy,1001309007,10,013,09,007
Sinaysayan,Bgy,1001309009,10,013,09,009
Kahusayan,Bgy,1001309010,10,013,09,010
Kalumihan,Bgy,1001309011,10,013,09,011
Kauyonan,Bgy,1001309012,10,013,09,012
Kimolong,Bgy,1001309013,10,013,09,013
Kitaihon,Bgy,1001309014,10,013,09,014
Kitobo,Bgy,1001309015,10,013,09,015
Magsaysay,Bgy,1001309019,10,013,09,019
Malobalo,Bgy,1001309020,10,013,09,020
Metebagao,Bgy,1001309021,10,013,09,021
Sagundanon,Bgy,1001309022,10,013,09,022
Pagan,Bgy,1001309023,10,013,09,023
Panganan,Bgy,1001309025,10,013,09,025
Poblacion,Bgy,1001309026,10,013,09,026
San Isidro,Bgy,1001309028,10,013,09,028
San Lorenzo,Bgy,1001309029,10,013,09,029
Santo Rosario,Bgy,1001309030,10,013,09,030
Sinuda,Bgy,1001309031,10,013,09,031
Tandong,Bgy,1001309032,10,013,09,032
Tawas,Bgy,1001309033,10,013,09,033
White Kulaman,Bgy,1001309034,10,013,09,034
Napalico,Bgy,1001309035,10,013,09,035
Digongan,Bgy,1001309037,10,013,09,037
Kiulom,Bgy,1001309038,10,013,09,038
Binoongan,Bgy,1001309039,10,013,09,039
Kipilas,Bgy,1001309040,10,013,09,040
East Dalurong,Bgy,1001309041,10,013,09,041
West Dalurong,Bgy,1001309042,10,013,09,042
Lantapan,Mun,1001310000,10,013,10,000
Alanib,Bgy,1001310001,10,013,10,001
Baclayon,Bgy,1001310002,10,013,10,002
Balila,Bgy,1001310003,10,013,10,003
Bantuanon,Bgy,1001310004,10,013,10,004
Basak,Bgy,1001310005,10,013,10,005
Bugcaon,Bgy,1001310006,10,013,10,006
Ka-atoan,Bgy,1001310007,10,013,10,007
Capitan Juan,Bgy,1001310008,10,013,10,008
Cawayan,Bgy,1001310009,10,013,10,009
Kulasihan,Bgy,1001310010,10,013,10,010
Kibangay,Bgy,1001310011,10,013,10,011
Poblacion,Bgy,1001310012,10,013,10,012
Songco,Bgy,1001310013,10,013,10,013
Victory,Bgy,1001310014,10,013,10,014
Libona,Mun,1001311000,10,013,11,000
Capihan,Bgy,1001311001,10,013,11,001
Crossing,Bgy,1001311002,10,013,11,002
Gango,Bgy,1001311003,10,013,11,003
Kiliog,Bgy,1001311004,10,013,11,004
Kinawe,Bgy,1001311005,10,013,11,005
Laturan,Bgy,1001311006,10,013,11,006
Maambong,Bgy,1001311007,10,013,11,007
Nangka,Bgy,1001311008,10,013,11,008
Palabucan,Bgy,1001311009,10,013,11,009
Poblacion,Bgy,1001311010,10,013,11,010
Pongol,Bgy,1001311011,10,013,11,011
San Jose,Bgy,1001311012,10,013,11,012
Santa Fe,Bgy,1001311013,10,013,11,013
Sil-ipon,Bgy,1001311014,10,013,11,014
City of Malaybalay (Capital),City,1001312000,10,013,12,000
Aglayan,Bgy,1001312001,10,013,12,001
Bangcud,Bgy,1001312002,10,013,12,002
Busdi,Bgy,1001312003,10,013,12,003
Cabangahan,Bgy,1001312004,10,013,12,004
Caburacanan,Bgy,1001312007,10,013,12,007
Canayan,Bgy,1001312009,10,013,12,009
Capitan Angel,Bgy,1001312010,10,013,12,010
Casisang,Bgy,1001312012,10,013,12,012
Dalwangan,Bgy,1001312014,10,013,12,014
Imbayao,Bgy,1001312017,10,013,12,017
Indalaza,Bgy,1001312018,10,013,12,018
Kalasungay,Bgy,1001312019,10,013,12,019
Kabalabag,Bgy,1001312021,10,013,12,021
Kulaman,Bgy,1001312022,10,013,12,022
Laguitas,Bgy,1001312023,10,013,12,023
Patpat,Bgy,1001312025,10,013,12,025
Linabo,Bgy,1001312026,10,013,12,026
Apo Macote,Bgy,1001312027,10,013,12,027
Miglamin,Bgy,1001312028,10,013,12,028
Magsaysay,Bgy,1001312029,10,013,12,029
Maligaya,Bgy,1001312030,10,013,12,030
Managok,Bgy,1001312031,10,013,12,031
Manalog,Bgy,1001312032,10,013,12,032
Mapayag,Bgy,1001312034,10,013,12,034
Mapulo,Bgy,1001312035,10,013,12,035
Barangay 1 (Pob.),Bgy,1001312038,10,013,12,038
Barangay 2 (Pob.),Bgy,1001312045,10,013,12,045
Barangay 3 (Pob.),Bgy,1001312046,10,013,12,046
Barangay 4 (Pob.),Bgy,1001312047,10,013,12,047
Barangay 5 (Pob.),Bgy,1001312048,10,013,12,048
Barangay 6 (Pob.),Bgy,1001312049,10,013,12,049
Barangay 7 (Pob.),Bgy,1001312050,10,013,12,050
Barangay 8 (Pob.),Bgy,1001312051,10,013,12,051
Barangay 9 (Pob.),Bgy,1001312052,10,013,12,052
Barangay 10 (Pob.),Bgy,1001312053,10,013,12,053
Barangay 11 (Pob.),Bgy,1001312054,10,013,12,054
Saint Peter,Bgy,1001312058,10,013,12,058
San Jose,Bgy,1001312059,10,013,12,059
San Martin,Bgy,1001312060,10,013,12,060
Santo Nio,Bgy,1001312061,10,013,12,061
Silae,Bgy,1001312062,10,013,12,062
Simaya,Bgy,1001312063,10,013,12,063
Sinanglanan,Bgy,1001312064,10,013,12,064
Sumpong,Bgy,1001312065,10,013,12,065
Violeta,Bgy,1001312066,10,013,12,066
Zamboanguita,Bgy,1001312067,10,013,12,067
Malitbog,Mun,1001313000,10,013,13,000
Kalingking,Bgy,1001313001,10,013,13,001
Kiabo,Bgy,1001313002,10,013,13,002
Mindagat,Bgy,1001313003,10,013,13,003
Omagling,Bgy,1001313004,10,013,13,004
Patpat,Bgy,1001313005,10,013,13,005
Poblacion,Bgy,1001313006,10,013,13,006
Sampiano,Bgy,1001313007,10,013,13,007
San Luis,Bgy,1001313008,10,013,13,008
Santa Ines,Bgy,1001313009,10,013,13,009
Silo-o,Bgy,1001313010,10,013,13,010
Sumalsag,Bgy,1001313011,10,013,13,011
Manolo Fortich,Mun,1001314000,10,013,14,000
Agusan Canyon,Bgy,1001314001,10,013,14,001
Alae,Bgy,1001314002,10,013,14,002
Dahilayan,Bgy,1001314003,10,013,14,003
Dalirig,Bgy,1001314004,10,013,14,004
Damilag,Bgy,1001314005,10,013,14,005
Diclum,Bgy,1001314006,10,013,14,006
Guilang-guilang,Bgy,1001314007,10,013,14,007
Kalugmanan,Bgy,1001314008,10,013,14,008
Lindaban,Bgy,1001314009,10,013,14,009
Lingion,Bgy,1001314010,10,013,14,010
Lunocan,Bgy,1001314011,10,013,14,011
Maluko,Bgy,1001314012,10,013,14,012
Mambatangan,Bgy,1001314013,10,013,14,013
Mampayag,Bgy,1001314014,10,013,14,014
Minsuro,Bgy,1001314015,10,013,14,015
Mantibugao,Bgy,1001314016,10,013,14,016
Tankulan (Pob.),Bgy,1001314017,10,013,14,017
San Miguel,Bgy,1001314018,10,013,14,018
Sankanan,Bgy,1001314019,10,013,14,019
Santiago,Bgy,1001314020,10,013,14,020
Santo Nio,Bgy,1001314021,10,013,14,021
Ticala,Bgy,1001314023,10,013,14,023
Maramag,Mun,1001315000,10,013,15,000
Anahawon,Bgy,1001315001,10,013,15,001
Base Camp,Bgy,1001315002,10,013,15,002
Bayabason,Bgy,1001315003,10,013,15,003
Camp I,Bgy,1001315004,10,013,15,004
Colambugan,Bgy,1001315005,10,013,15,005
Dagumba-an,Bgy,1001315006,10,013,15,006
Danggawan,Bgy,1001315007,10,013,15,007
Dologon,Bgy,1001315008,10,013,15,008
Kisanday,Bgy,1001315009,10,013,15,009
Kuya,Bgy,1001315010,10,013,15,010
La Roxas,Bgy,1001315011,10,013,15,011
Panadtalan,Bgy,1001315012,10,013,15,012
Panalsalan,Bgy,1001315013,10,013,15,013
North Poblacion,Bgy,1001315014,10,013,15,014
South Poblacion,Bgy,1001315015,10,013,15,015
San Miguel,Bgy,1001315016,10,013,15,016
San Roque,Bgy,1001315017,10,013,15,017
Tubigon,Bgy,1001315018,10,013,15,018
Bagongsilang,Bgy,1001315019,10,013,15,019
Kiharong,Bgy,1001315020,10,013,15,020
Pangantucan,Mun,1001316000,10,013,16,000
Adtuyon,Bgy,1001316001,10,013,16,001
Bacusanon,Bgy,1001316002,10,013,16,002
Bangahan,Bgy,1001316003,10,013,16,003
Barandias,Bgy,1001316004,10,013,16,004
Concepcion,Bgy,1001316005,10,013,16,005
Gandingan,Bgy,1001316006,10,013,16,006
Kimanait,Bgy,1001316007,10,013,16,007
Kipadukan,Bgy,1001316008,10,013,16,008
Langcataon,Bgy,1001316009,10,013,16,009
Lantay,Bgy,1001316010,10,013,16,010
Madaya,Bgy,1001316011,10,013,16,011
Malipayon,Bgy,1001316012,10,013,16,012
Mendis,Bgy,1001316013,10,013,16,013
Nabaliwa,Bgy,1001316014,10,013,16,014
New Eden,Bgy,1001316015,10,013,16,015
Payad,Bgy,1001316016,10,013,16,016
Pigtauranan,Bgy,1001316017,10,013,16,017
Poblacion,Bgy,1001316018,10,013,16,018
Portulin,Bgy,1001316019,10,013,16,019
Quezon,Mun,1001317000,10,013,17,000
Butong,Bgy,1001317001,10,013,17,001
Cebole,Bgy,1001317002,10,013,17,002
Delapa,Bgy,1001317003,10,013,17,003
Dumalama,Bgy,1001317004,10,013,17,004
C-Handumanan,Bgy,1001317006,10,013,17,006
Cawayan,Bgy,1001317007,10,013,17,007
Kiburiao,Bgy,1001317008,10,013,17,008
Kipaypayon,Bgy,1001317009,10,013,17,009
Libertad,Bgy,1001317010,10,013,17,010
Linabo,Bgy,1001317012,10,013,17,012
Lipa,Bgy,1001317013,10,013,17,013
Lumintao,Bgy,1001317014,10,013,17,014
Magsaysay,Bgy,1001317016,10,013,17,016
Mahayag,Bgy,1001317017,10,013,17,017
Manuto,Bgy,1001317018,10,013,17,018
Merangerang,Bgy,1001317019,10,013,17,019
Mibantang,Bgy,1001317020,10,013,17,020
Minongan,Bgy,1001317021,10,013,17,021
Minsamongan,Bgy,1001317022,10,013,17,022
Paitan,Bgy,1001317025,10,013,17,025
Palacapao,Bgy,1001317026,10,013,17,026
Pinilayan,Bgy,1001317027,10,013,17,027
Poblacion,Bgy,1001317028,10,013,17,028
Puntian,Bgy,1001317029,10,013,17,029
Salawagan,Bgy,1001317030,10,013,17,030
San Isidro,Bgy,1001317031,10,013,17,031
San Jose,Bgy,1001317032,10,013,17,032
San Roque,Bgy,1001317033,10,013,17,033
Santa Cruz,Bgy,1001317034,10,013,17,034
Santa Filomena,Bgy,1001317035,10,013,17,035
Minsalirak,Bgy,1001317036,10,013,17,036
San Fernando,Mun,1001318000,10,013,18,000
Bonacao,Bgy,1001318001,10,013,18,001
Cabuling,Bgy,1001318002,10,013,18,002
Kawayan,Bgy,1001318003,10,013,18,003
Cayaga,Bgy,1001318004,10,013,18,004
Dao,Bgy,1001318005,10,013,18,005
Durian,Bgy,1001318007,10,013,18,007
Iglugsad,Bgy,1001318009,10,013,18,009
Kalagangan,Bgy,1001318010,10,013,18,010
Kibongcog,Bgy,1001318014,10,013,18,014
Little Baguio,Bgy,1001318016,10,013,18,016
Nacabuklad,Bgy,1001318019,10,013,18,019
Namnam,Bgy,1001318020,10,013,18,020
Palacpacan,Bgy,1001318021,10,013,18,021
Halapitan (Pob.),Bgy,1001318022,10,013,18,022
San Jose,Bgy,1001318023,10,013,18,023
Santo Domingo,Bgy,1001318024,10,013,18,024
Tugop,Bgy,1001318025,10,013,18,025
Matupe,Bgy,1001318026,10,013,18,026
Bulalang,Bgy,1001318027,10,013,18,027
Candelaria,Bgy,1001318028,10,013,18,028
Mabuhay,Bgy,1001318029,10,013,18,029
Magkalungay,Bgy,1001318030,10,013,18,030
Malayanan,Bgy,1001318031,10,013,18,031
Sacramento Valley,Bgy,1001318032,10,013,18,032
Sumilao,Mun,1001319000,10,013,19,000
Kisolon,Bgy,1001319001,10,013,19,001
Culasi,Bgy,1001319002,10,013,19,002
Licoan,Bgy,1001319003,10,013,19,003
Lupiagan,Bgy,1001319004,10,013,19,004
Ocasion,Bgy,1001319005,10,013,19,005
Puntian,Bgy,1001319006,10,013,19,006
San Roque,Bgy,1001319007,10,013,19,007
San Vicente,Bgy,1001319008,10,013,19,008
Poblacion,Bgy,1001319009,10,013,19,009
Vista Villa,Bgy,1001319010,10,013,19,010
Talakag,Mun,1001320000,10,013,20,000
Basak,Bgy,1001320001,10,013,20,001
Baylanan,Bgy,1001320002,10,013,20,002
Cacaon,Bgy,1001320003,10,013,20,003
Colawingon,Bgy,1001320004,10,013,20,004
Cosina,Bgy,1001320005,10,013,20,005
Dagumbaan,Bgy,1001320006,10,013,20,006
Dagundalahon,Bgy,1001320007,10,013,20,007
Dominorog,Bgy,1001320008,10,013,20,008
Lapok,Bgy,1001320009,10,013,20,009
Indulang,Bgy,1001320010,10,013,20,010
Lantud,Bgy,1001320011,10,013,20,011
Liguron,Bgy,1001320013,10,013,20,013
Lingi-on,Bgy,1001320014,10,013,20,014
Lirongan,Bgy,1001320015,10,013,20,015
Santo Nio,Bgy,1001320016,10,013,20,016
Miarayon,Bgy,1001320018,10,013,20,018
Barangay 1 (Pob.),Bgy,1001320019,10,013,20,019
Barangay 2 (Pob.),Bgy,1001320020,10,013,20,020
Barangay 3 (Pob.),Bgy,1001320021,10,013,20,021
Barangay 4 (Pob.),Bgy,1001320022,10,013,20,022
Barangay 5 (Pob.),Bgy,1001320023,10,013,20,023
Sagaran,Bgy,1001320024,10,013,20,024
Salucot,Bgy,1001320025,10,013,20,025
San Antonio,Bgy,1001320026,10,013,20,026
San Isidro,Bgy,1001320027,10,013,20,027
San Miguel,Bgy,1001320028,10,013,20,028
San Rafael,Bgy,1001320029,10,013,20,029
Tagbak,Bgy,1001320030,10,013,20,030
Tikalaan,Bgy,1001320031,10,013,20,031
City of Valencia,City,1001321000,10,013,21,000
Bagontaas,Bgy,1001321001,10,013,21,001
Banlag,Bgy,1001321002,10,013,21,002
Barobo,Bgy,1001321003,10,013,21,003
Batangan,Bgy,1001321004,10,013,21,004
Catumbalon,Bgy,1001321005,10,013,21,005
Colonia,Bgy,1001321006,10,013,21,006
Concepcion,Bgy,1001321007,10,013,21,007
Dagat-Kidavao,Bgy,1001321008,10,013,21,008
Guinoyuran,Bgy,1001321010,10,013,21,010
Kahapunan,Bgy,1001321011,10,013,21,011
Laligan,Bgy,1001321012,10,013,21,012
Lilingayon,Bgy,1001321013,10,013,21,013
Lourdes,Bgy,1001321014,10,013,21,014
Lumbayao,Bgy,1001321015,10,013,21,015
Lumbo,Bgy,1001321016,10,013,21,016
Lurogan,Bgy,1001321017,10,013,21,017
Maapag,Bgy,1001321018,10,013,21,018
Mabuhay,Bgy,1001321019,10,013,21,019
Mailag,Bgy,1001321020,10,013,21,020
Mt. Nebo,Bgy,1001321021,10,013,21,021
Nabago,Bgy,1001321022,10,013,21,022
Pinatilan,Bgy,1001321023,10,013,21,023
Poblacion,Bgy,1001321024,10,013,21,024
San Carlos,Bgy,1001321025,10,013,21,025
San Isidro,Bgy,1001321026,10,013,21,026
Sinabuagan,Bgy,1001321028,10,013,21,028
Sinayawan,Bgy,1001321029,10,013,21,029
Sugod,Bgy,1001321030,10,013,21,030
Tongantongan,Bgy,1001321033,10,013,21,033
Tugaya,Bgy,1001321034,10,013,21,034
Vintar,Bgy,1001321035,10,013,21,035
Cabanglasan,Mun,1001322000,10,013,22,000
Cabulohan,Bgy,1001322001,10,013,22,001
Canangaan,Bgy,1001322002,10,013,22,002
Iba,Bgy,1001322003,10,013,22,003
Imbatug,Bgy,1001322004,10,013,22,004
Lambangan,Bgy,1001322005,10,013,22,005
Mandaing,Bgy,1001322006,10,013,22,006
Paradise,Bgy,1001322007,10,013,22,007
Poblacion,Bgy,1001322008,10,013,22,008
Anlogan,Bgy,1001322009,10,013,22,009
Capinonan,Bgy,1001322010,10,013,22,010
Dalacutan,Bgy,1001322011,10,013,22,011
Freedom,Bgy,1001322012,10,013,22,012
Mandahikan,Bgy,1001322013,10,013,22,013
Mauswagon,Bgy,1001322014,10,013,22,014
Jasaan,Bgy,1001322015,10,013,22,015
Bohol,Prov,0701200000,07,012,00,000
Alburquerque,Mun,0701201000,07,012,01,000
Bahi,Bgy,0701201001,07,012,01,001
Basacdacu,Bgy,0701201002,07,012,01,002
Cantiguib,Bgy,0701201003,07,012,01,003
Dangay,Bgy,0701201004,07,012,01,004
East Poblacion,Bgy,0701201005,07,012,01,005
Ponong,Bgy,0701201006,07,012,01,006
San Agustin,Bgy,0701201007,07,012,01,007
Santa Filomena,Bgy,0701201008,07,012,01,008
Tagbuane,Bgy,0701201009,07,012,01,009
Toril,Bgy,0701201010,07,012,01,010
West Poblacion,Bgy,0701201011,07,012,01,011
Alicia,Mun,0701202000,07,012,02,000
Cabatang,Bgy,0701202001,07,012,02,001
Cagongcagong,Bgy,0701202002,07,012,02,002
Cambaol,Bgy,0701202003,07,012,02,003
Cayacay,Bgy,0701202004,07,012,02,004
Del Monte,Bgy,0701202005,07,012,02,005
Katipunan,Bgy,0701202006,07,012,02,006
La Hacienda,Bgy,0701202007,07,012,02,007
Mahayag,Bgy,0701202008,07,012,02,008
Napo,Bgy,0701202009,07,012,02,009
Pagahat,Bgy,0701202010,07,012,02,010
Poblacion,Bgy,0701202011,07,012,02,011
Progreso,Bgy,0701202012,07,012,02,012
Putlongcam,Bgy,0701202013,07,012,02,013
Sudlon,Bgy,0701202014,07,012,02,014
Untaga,Bgy,0701202015,07,012,02,015
Anda,Mun,0701203000,07,012,03,000
Almaria,Bgy,0701203001,07,012,03,001
Bacong,Bgy,0701203002,07,012,03,002
Badiang,Bgy,0701203003,07,012,03,003
Buenasuerte,Bgy,0701203004,07,012,03,004
Candabong,Bgy,0701203005,07,012,03,005
Casica,Bgy,0701203006,07,012,03,006
Katipunan,Bgy,0701203007,07,012,03,007
Linawan,Bgy,0701203008,07,012,03,008
Lundag,Bgy,0701203009,07,012,03,009
Poblacion,Bgy,0701203010,07,012,03,010
Santa Cruz,Bgy,0701203011,07,012,03,011
Suba,Bgy,0701203012,07,012,03,012
Talisay,Bgy,0701203013,07,012,03,013
Tanod,Bgy,0701203014,07,012,03,014
Tawid,Bgy,0701203015,07,012,03,015
Virgen,Bgy,0701203016,07,012,03,016
Antequera,Mun,0701204000,07,012,04,000
Angilan,Bgy,0701204001,07,012,04,001
Bantolinao,Bgy,0701204002,07,012,04,002
Bicahan,Bgy,0701204003,07,012,04,003
Bitaugan,Bgy,0701204004,07,012,04,004
Bungahan,Bgy,0701204005,07,012,04,005
Canlaas,Bgy,0701204007,07,012,04,007
Cansibuan,Bgy,0701204008,07,012,04,008
Can-omay,Bgy,0701204009,07,012,04,009
Celing,Bgy,0701204010,07,012,04,010
Danao,Bgy,0701204011,07,012,04,011
Danicop,Bgy,0701204012,07,012,04,012
Mag-aso,Bgy,0701204013,07,012,04,013
Poblacion,Bgy,0701204014,07,012,04,014
Quinapon-an,Bgy,0701204015,07,012,04,015
Santo Rosario,Bgy,0701204016,07,012,04,016
Tabuan,Bgy,0701204017,07,012,04,017
Tagubaas,Bgy,0701204018,07,012,04,018
Tupas,Bgy,0701204019,07,012,04,019
Ubojan,Bgy,0701204020,07,012,04,020
Viga,Bgy,0701204021,07,012,04,021
Villa Aurora,Bgy,0701204022,07,012,04,022
Baclayon,Mun,0701205000,07,012,05,000
Cambanac,Bgy,0701205001,07,012,05,001
Dasitam,Bgy,0701205002,07,012,05,002
Buenaventura,Bgy,0701205003,07,012,05,003
Guiwanon,Bgy,0701205004,07,012,05,004
Landican,Bgy,0701205005,07,012,05,005
Laya,Bgy,0701205006,07,012,05,006
Libertad,Bgy,0701205007,07,012,05,007
Montana,Bgy,0701205008,07,012,05,008
Pamilacan,Bgy,0701205009,07,012,05,009
Payahan,Bgy,0701205010,07,012,05,010
Poblacion,Bgy,0701205011,07,012,05,011
San Isidro,Bgy,0701205012,07,012,05,012
San Roque,Bgy,0701205013,07,012,05,013
San Vicente,Bgy,0701205014,07,012,05,014
Santa Cruz,Bgy,0701205015,07,012,05,015
Taguihon,Bgy,0701205016,07,012,05,016
Tanday,Bgy,0701205017,07,012,05,017
Balilihan,Mun,0701206000,07,012,06,000
Baucan Norte,Bgy,0701206001,07,012,06,001
Baucan Sur,Bgy,0701206002,07,012,06,002
Boctol,Bgy,0701206003,07,012,06,003
Boyog Norte,Bgy,0701206004,07,012,06,004
Boyog Proper,Bgy,0701206005,07,012,06,005
Boyog Sur,Bgy,0701206006,07,012,06,006
Cabad,Bgy,0701206007,07,012,06,007
Candasig,Bgy,0701206008,07,012,06,008
Cantalid,Bgy,0701206009,07,012,06,009
Cantomimbo,Bgy,0701206010,07,012,06,010
Cogon,Bgy,0701206011,07,012,06,011
Datag Norte,Bgy,0701206012,07,012,06,012
Datag Sur,Bgy,0701206013,07,012,06,013
Del Carmen Este (Pob.),Bgy,0701206014,07,012,06,014
Del Carmen Norte (Pob.),Bgy,0701206015,07,012,06,015
Del Carmen Weste (Pob.),Bgy,0701206016,07,012,06,016
Del Carmen Sur (Pob.),Bgy,0701206017,07,012,06,017
Del Rosario,Bgy,0701206018,07,012,06,018
Dorol,Bgy,0701206019,07,012,06,019
Haguilanan Grande,Bgy,0701206020,07,012,06,020
Hanopol Este,Bgy,0701206021,07,012,06,021
Hanopol Norte,Bgy,0701206022,07,012,06,022
Hanopol Weste,Bgy,0701206023,07,012,06,023
Magsija,Bgy,0701206024,07,012,06,024
Maslog,Bgy,0701206025,07,012,06,025
Sagasa,Bgy,0701206026,07,012,06,026
Sal-ing,Bgy,0701206027,07,012,06,027
San Isidro,Bgy,0701206028,07,012,06,028
San Roque,Bgy,0701206029,07,012,06,029
Santo Nio,Bgy,0701206030,07,012,06,030
Tagustusan,Bgy,0701206031,07,012,06,031
Batuan,Mun,0701207000,07,012,07,000
Aloja,Bgy,0701207001,07,012,07,001
Cabacnitan,Bgy,0701207002,07,012,07,002
Cambacay,Bgy,0701207003,07,012,07,003
Cantigdas,Bgy,0701207004,07,012,07,004
Garcia,Bgy,0701207005,07,012,07,005
Janlud,Bgy,0701207006,07,012,07,006
Poblacion Norte,Bgy,0701207008,07,012,07,008
Poblacion Sur,Bgy,0701207009,07,012,07,009
Poblacion Vieja,Bgy,0701207010,07,012,07,010
Quezon,Bgy,0701207011,07,012,07,011
Quirino,Bgy,0701207012,07,012,07,012
Rizal,Bgy,0701207013,07,012,07,013
Rosariohan,Bgy,0701207014,07,012,07,014
Behind The Clouds,Bgy,0701207016,07,012,07,016
Santa Cruz,Bgy,0701207017,07,012,07,017
Bilar,Mun,0701208000,07,012,08,000
Bonifacio,Bgy,0701208001,07,012,08,001
Bugang Norte,Bgy,0701208002,07,012,08,002
Bugang Sur,Bgy,0701208003,07,012,08,003
Cabacnitan,Bgy,0701208004,07,012,08,004
Cambigsi,Bgy,0701208005,07,012,08,005
Campagao,Bgy,0701208006,07,012,08,006
Cansumbol,Bgy,0701208007,07,012,08,007
Dagohoy,Bgy,0701208008,07,012,08,008
Owac,Bgy,0701208009,07,012,08,009
Poblacion,Bgy,0701208010,07,012,08,010
Quezon,Bgy,0701208011,07,012,08,011
Riverside,Bgy,0701208012,07,012,08,012
Rizal,Bgy,0701208013,07,012,08,013
Roxas,Bgy,0701208014,07,012,08,014
Subayon,Bgy,0701208015,07,012,08,015
Villa Aurora,Bgy,0701208016,07,012,08,016
Villa Suerte,Bgy,0701208017,07,012,08,017
Yanaya,Bgy,0701208018,07,012,08,018
Zamora,Bgy,0701208019,07,012,08,019
Buenavista,Mun,0701209000,07,012,09,000
Anonang,Bgy,0701209001,07,012,09,001
Asinan,Bgy,0701209002,07,012,09,002
Bago,Bgy,0701209003,07,012,09,003
Baluarte,Bgy,0701209004,07,012,09,004
Bantuan,Bgy,0701209005,07,012,09,005
Bato,Bgy,0701209006,07,012,09,006
Bonotbonot,Bgy,0701209007,07,012,09,007
Bugaong,Bgy,0701209008,07,012,09,008
Cambuhat,Bgy,0701209011,07,012,09,011
Cambus-oc,Bgy,0701209012,07,012,09,012
Cangawa,Bgy,0701209013,07,012,09,013
Cantomugcad,Bgy,0701209014,07,012,09,014
Cantores,Bgy,0701209015,07,012,09,015
Cantuba,Bgy,0701209016,07,012,09,016
Catigbian,Bgy,0701209017,07,012,09,017
